TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price,TransactionDay,TransactionTime,TransactionMonth,Transaction_TimePeriod,ProductName,Category,CustomerName,Region,SignupDate,AvgTransactionValue,DaysSinceLastTransaction,UniqueProductsPurchased,FavProduct,FavCategory,MostActiveTransactionDay,PeakTransactionTime
T00390,C0113,P089,2024-02-04,4,883.64,220.91,Sunday,07:33:04,February,Morning,HomeSense Bluetooth Speaker,Electronics,Joseph Ortiz Jr.,South America,2022-06-17,601.5125,61.0,7.0,P078,Home Decor,Sunday,Evening
T00773,C0068,P089,2024-12-08,3,662.73,220.91,Sunday,14:38:23,December,Afternoon,HomeSense Bluetooth Speaker,Electronics,Mark Cox,North America,2023-04-04,743.8025,34.0,8.0,P002,Electronics,Tuesday,Evening
T00883,C0170,P089,2024-05-10,4,883.64,220.91,Friday,03:22:49,May,Evening,HomeSense Bluetooth Speaker,Electronics,Logan Harris,Europe,2023-09-13,986.348,136.0,5.0,P019,Home Decor,Friday,Morning
T00082,C0127,P088,2024-08-25,1,263.55,263.55,Sunday,05:43:29,August,Morning,SoundWave Headphones,Electronics,Kathryn Stevens,Europe,2024-04-04,538.8133333333334,129.0,6.0,P028,Electronics,Thursday,Morning
T00130,C0191,P088,2024-08-15,1,263.55,263.55,Thursday,13:06:00,August,Afternoon,SoundWave Headphones,Electronics,Samantha Gibson DVM,South America,2024-04-07,599.594,46.0,5.0,P001,Books,Thursday,Morning
T00424,C0114,P088,2024-09-23,4,1054.2,263.55,Monday,04:35:24,September,Evening,SoundWave Headphones,Electronics,Benjamin Anderson,Europe,2024-11-18,1156.086,126.0,5.0,P020,Electronics,Wednesday,Afternoon
T00461,C0072,P088,2024-09-17,1,263.55,263.55,Tuesday,03:59:29,September,Evening,SoundWave Headphones,Electronics,Sarah Scott,North America,2024-07-24,599.918,86.0,5.0,P008,Electronics,Saturday,Evening
T00556,C0050,P088,2024-11-17,3,790.65,263.55,Sunday,17:56:48,November,Evening,SoundWave Headphones,Electronics,Ryan Davis,North America,2024-03-02,1022.9433333333333,71.0,3.0,P029,Electronics,Thursday,Evening
T00751,C0096,P088,2024-03-11,2,527.1,263.55,Monday,17:07:12,March,Evening,SoundWave Headphones,Electronics,Benjamin Mcclure,South America,2022-11-18,1214.584,47.0,5.0,P025,Electronics,Wednesday,Morning
T00954,C0179,P088,2024-10-10,4,1054.2,263.55,Thursday,04:15:26,October,Evening,SoundWave Headphones,Electronics,Donald Miller,Europe,2022-10-16,608.805,109.0,6.0,P022,Home Decor,Saturday,Evening
T00985,C0068,P088,2024-07-30,2,527.1,263.55,Tuesday,21:37:27,July,Evening,SoundWave Headphones,Electronics,Mark Cox,North America,2023-04-04,743.8025,34.0,8.0,P002,Electronics,Tuesday,Evening
T00083,C0046,P066,2024-04-08,4,1348.88,337.22,Monday,10:34:10,April,Morning,SoundWave Textbook,Books,Beth Cardenas,North America,2024-10-23,803.9757142857143,124.0,7.0,P016,Books,Saturday,Evening
T00195,C0023,P066,2024-11-02,1,337.22,337.22,Saturday,10:20:14,November,Morning,SoundWave Textbook,Books,Nicholas Cain,Europe,2022-03-04,859.775,77.0,6.0,P012,Books,Monday,Evening
T00225,C0126,P066,2024-06-20,3,1011.66,337.22,Thursday,04:11:50,June,Evening,SoundWave Textbook,Books,Caitlin Brown,South America,2024-02-20,760.9283333333333,60.0,6.0,P032,Books,Thursday,Evening
T00267,C0037,P066,2024-06-30,3,1011.66,337.22,Sunday,00:11:05,June,Evening,SoundWave Textbook,Books,Linda Smith,Europe,2023-02-04,850.5540000000001,119.0,5.0,P006,Home Decor,Monday,Evening
T00505,C0147,P066,2024-07-29,2,674.44,337.22,Monday,19:28:48,July,Evening,SoundWave Textbook,Books,Hunter Fuller,South America,2022-05-16,327.6044444444444,33.0,9.0,P018,Books,Saturday,Evening
T00596,C0175,P066,2024-09-30,1,337.22,337.22,Monday,11:36:49,September,Morning,SoundWave Textbook,Books,Matthew Johnson,Asia,2022-04-16,621.053,68.0,10.0,P008,Books,Wednesday,Evening
T00609,C0094,P066,2024-03-19,1,337.22,337.22,Tuesday,01:04:53,March,Evening,SoundWave Textbook,Books,Emily Trevino,North America,2023-09-16,291.7425,83.0,4.0,P003,Books,Sunday,Morning
T00623,C0146,P066,2024-07-12,3,1011.66,337.22,Friday,10:03:14,July,Morning,SoundWave Textbook,Books,Brittany Harvey,Asia,2024-09-04,642.7,40.0,4.0,P029,Electronics,Friday,Evening
T00838,C0101,P066,2024-07-24,1,337.22,337.22,Wednesday,17:40:37,July,Evening,SoundWave Textbook,Books,Kelsey Roberts,Asia,2023-09-30,693.87375,30.0,7.0,P015,Books,Saturday,Evening
T00921,C0017,P066,2024-12-01,4,1348.88,337.22,Sunday,22:55:38,December,Evening,SoundWave Textbook,Books,Jennifer King,Europe,2023-12-05,594.2275,57.0,8.0,P001,Books,Sunday,Evening
T00924,C0116,P066,2024-04-02,1,337.22,337.22,Tuesday,00:16:13,April,Evening,SoundWave Textbook,Books,James Martinez,North America,2024-09-11,459.78000000000003,89.0,6.0,P029,Books,Wednesday,Evening
T00084,C0045,P015,2024-08-02,4,635.72,158.93,Friday,13:45:45,August,Afternoon,HomeSense Headphones,Electronics,Michael Williams,Asia,2022-02-25,860.2571428571429,154.0,7.0,P001,Electronics,Saturday,Afternoon
T00114,C0068,P015,2024-05-28,1,158.93,158.93,Tuesday,18:07:55,May,Evening,HomeSense Headphones,Electronics,Mark Cox,North America,2023-04-04,743.8025,34.0,8.0,P002,Electronics,Tuesday,Evening
T00333,C0101,P015,2024-12-28,3,476.79,158.93,Saturday,11:00:00,December,Morning,HomeSense Headphones,Electronics,Kelsey Roberts,Asia,2023-09-30,693.87375,30.0,7.0,P015,Books,Saturday,Evening
T00526,C0156,P015,2024-01-01,4,635.72,158.93,Monday,16:46:56,January,Afternoon,HomeSense Headphones,Electronics,William Adams,North America,2023-08-19,694.040909090909,43.0,10.0,P059,Books,Saturday,Afternoon
T00599,C0013,P015,2024-08-15,1,158.93,158.93,Thursday,20:46:42,August,Evening,HomeSense Headphones,Electronics,Lauren Buchanan,South America,2024-05-19,857.2228571428572,85.0,7.0,P015,Clothing,Friday,Evening
T00801,C0021,P015,2024-02-06,1,158.93,158.93,Tuesday,03:27:17,February,Evening,HomeSense Headphones,Electronics,Robert Blanchard,Asia,2023-04-17,677.49,107.0,8.0,P015,Books,Saturday,Evening
T00893,C0101,P015,2024-03-24,1,158.93,158.93,Sunday,16:37:25,March,Afternoon,HomeSense Headphones,Electronics,Kelsey Roberts,Asia,2023-09-30,693.87375,30.0,7.0,P015,Books,Saturday,Evening
T00989,C0129,P015,2024-05-28,3,476.79,158.93,Tuesday,14:48:17,May,Afternoon,HomeSense Headphones,Electronics,Marcus Livingston,South America,2024-04-14,779.87,109.0,3.0,P009,Clothing,Monday,Afternoon
T00088,C0019,P001,2024-01-30,2,338.6,169.3,Tuesday,17:23:03,January,Evening,ActiveWear Biography,Books,Brandon Rodriguez,Europe,2023-01-12,364.3033333333333,80.0,6.0,P001,Books,Friday,Evening
T00314,C0024,P001,2024-09-24,4,677.2,169.3,Tuesday,17:15:16,September,Evening,ActiveWear Biography,Books,Michele Cooley,North America,2024-02-05,518.1457142857142,125.0,7.0,P001,Books,Sunday,Evening
T00428,C0071,P001,2024-08-02,2,338.6,169.3,Friday,08:13:23,August,Morning,ActiveWear Biography,Books,Taylor Murphy,South America,2022-07-01,466.9433333333333,157.0,3.0,P001,Books,Friday,Afternoon
T00433,C0036,P001,2024-05-05,2,338.6,169.3,Sunday,05:01:18,May,Morning,ActiveWear Biography,Books,Brian Aguilar DDS,North America,2024-07-06,625.9866666666667,86.0,3.0,P001,Books,Saturday,Afternoon
T00449,C0191,P001,2024-12-12,1,169.3,169.3,Thursday,12:17:38,December,Afternoon,ActiveWear Biography,Books,Samantha Gibson DVM,South America,2024-04-07,599.594,46.0,5.0,P001,Books,Thursday,Morning
T00545,C0105,P001,2024-06-24,2,338.6,169.3,Monday,10:10:17,June,Morning,ActiveWear Biography,Books,Ryan Hampton,Europe,2024-11-11,801.2416666666667,146.0,6.0,P001,Electronics,Monday,Morning
T00732,C0045,P001,2024-08-13,2,338.6,169.3,Tuesday,10:42:48,August,Morning,ActiveWear Biography,Books,Michael Williams,Asia,2022-02-25,860.2571428571429,154.0,7.0,P001,Electronics,Saturday,Afternoon
T00758,C0017,P001,2024-05-28,3,507.9,169.3,Tuesday,14:47:15,May,Afternoon,ActiveWear Biography,Books,Jennifer King,Europe,2023-12-05,594.2275,57.0,8.0,P001,Books,Sunday,Evening
T00095,C0189,P093,2024-09-13,2,609.88,304.94,Friday,18:57:35,September,Evening,TechPro Vase,Home Decor,Sherri Dixon,North America,2024-01-22,528.642,37.0,5.0,P025,Home Decor,Monday,Evening
T00211,C0007,P093,2024-03-29,4,1219.76,304.94,Friday,14:35:12,March,Afternoon,TechPro Vase,Home Decor,Paul Graves,Asia,2022-06-18,859.9399999999999,155.0,3.0,P050,Electronics,Friday,Morning
T00335,C0118,P093,2024-04-06,2,609.88,304.94,Saturday,09:26:36,April,Morning,TechPro Vase,Home Decor,Jacob Holt,South America,2022-01-22,572.4616666666667,40.0,6.0,P013,Books,Saturday,Afternoon
T00547,C0079,P093,2024-07-30,4,1219.76,304.94,Tuesday,23:32:12,July,Evening,TechPro Vase,Home Decor,Brian Murillo,North America,2022-02-02,1062.8899999999999,181.0,4.0,P007,Home Decor,Thursday,Evening
T00586,C0179,P093,2024-08-31,1,304.94,304.94,Saturday,22:33:10,August,Evening,TechPro Vase,Home Decor,Donald Miller,Europe,2022-10-16,608.805,109.0,6.0,P022,Home Decor,Saturday,Evening
T00629,C0100,P093,2024-04-06,1,304.94,304.94,Saturday,10:30:48,April,Morning,TechPro Vase,Home Decor,Clinton Gomez,Europe,2023-03-16,833.9083333333333,145.0,6.0,P009,Home Decor,Saturday,Afternoon
T00630,C0031,P093,2024-10-08,2,609.88,304.94,Tuesday,23:58:14,October,Evening,TechPro Vase,Home Decor,Tina Miller,South America,2024-04-11,501.345,64.0,4.0,P002,Home Decor,Sunday,Evening
T00899,C0141,P093,2024-04-30,1,304.94,304.94,Tuesday,17:03:34,April,Evening,TechPro Vase,Home Decor,Paul Parsons,Europe,2023-02-23,1067.387,55.0,10.0,P025,Clothing,Tuesday,Evening
T00096,C0161,P073,2024-03-23,3,80.97,26.99,Saturday,00:07:54,March,Evening,ComfortLiving Laptop,Electronics,Jessica Warren,Asia,2022-03-14,392.72875,165.0,8.0,P007,Books,Monday,Evening
T00277,C0029,P073,2024-10-01,4,107.96,26.99,Tuesday,17:22:05,October,Evening,ComfortLiving Laptop,Electronics,Erin Manning,North America,2022-04-16,446.46750000000003,32.0,4.0,P036,Clothing,Thursday,Evening
T00317,C0111,P073,2024-06-19,4,107.96,26.99,Wednesday,15:07:10,June,Afternoon,ComfortLiving Laptop,Electronics,Roger David,Europe,2024-11-13,394.604,46.0,5.0,P003,Clothing,Wednesday,Evening
T00336,C0147,P073,2024-11-16,3,80.97,26.99,Saturday,15:45:25,November,Afternoon,ComfortLiving Laptop,Electronics,Hunter Fuller,South America,2022-05-16,327.6044444444444,33.0,9.0,P018,Books,Saturday,Evening
T00388,C0081,P073,2024-04-11,1,26.99,26.99,Thursday,01:44:41,April,Evening,ComfortLiving Laptop,Electronics,Kimberly Turner,Europe,2024-02-24,590.4133333333333,80.0,6.0,P006,Books,Saturday,Evening
T00494,C0055,P073,2024-10-01,2,53.98,26.99,Tuesday,04:39:43,October,Evening,ComfortLiving Laptop,Electronics,Lauren Williams,North America,2024-11-11,571.5360000000001,118.0,5.0,P025,Electronics,Tuesday,Morning
T00519,C0054,P073,2024-06-02,2,53.98,26.99,Sunday,10:00:57,June,Morning,ComfortLiving Laptop,Electronics,Bruce Rhodes,Asia,2024-09-29,1005.0487499999999,112.0,8.0,P037,Electronics,Sunday,Afternoon
T00583,C0198,P073,2024-10-04,1,26.99,26.99,Friday,18:31:12,October,Evening,ComfortLiving Laptop,Electronics,Rebecca Ray,Europe,2022-02-27,465.915,115.0,2.0,P064,Clothing,Friday,Afternoon
T00661,C0049,P073,2024-05-25,2,53.98,26.99,Saturday,20:16:42,May,Evening,ComfortLiving Laptop,Electronics,Jason Yates,North America,2024-09-18,289.435,150.0,8.0,P027,Clothing,Monday,Evening
T00955,C0149,P073,2024-08-29,2,53.98,26.99,Thursday,14:05:41,August,Afternoon,ComfortLiving Laptop,Electronics,Tina Wilson,Europe,2023-01-21,880.9559999999999,151.0,5.0,P012,Clothing,Tuesday,Afternoon
T00099,C0103,P006,2024-09-30,1,121.32,121.32,Monday,23:30:02,September,Evening,ActiveWear Rug,Home Decor,Jennifer Munoz,Europe,2022-05-15,492.50999999999993,119.0,5.0,P006,Clothing,Monday,Evening
T00134,C0051,P006,2024-01-03,2,242.64,121.32,Wednesday,04:06:49,January,Evening,ActiveWear Rug,Home Decor,Nicholas Ellis,Europe,2023-12-21,814.2242857142857,42.0,7.0,P006,Electronics,Saturday,Evening
T00143,C0003,P006,2024-06-16,3,363.96,121.32,Sunday,05:24:04,June,Morning,ActiveWear Rug,Home Decor,Michael Rivera,South America,2024-03-07,681.345,156.0,4.0,P002,Home Decor,Sunday,Evening
T00181,C0181,P006,2024-07-21,4,485.28,121.32,Sunday,03:18:31,July,Evening,ActiveWear Rug,Home Decor,Alexander Barker,South America,2023-11-16,557.9333333333334,31.0,6.0,P002,Electronics,Friday,Evening
T00226,C0139,P006,2024-10-02,2,242.64,121.32,Wednesday,16:46:50,October,Afternoon,ActiveWear Rug,Home Decor,Ricky Gutierrez,North America,2022-03-14,462.955,113.0,8.0,P006,Books,Wednesday,Morning
T00273,C0134,P006,2024-04-14,4,485.28,121.32,Sunday,11:32:12,April,Morning,ActiveWear Rug,Home Decor,Theresa Gonzalez,Asia,2022-02-19,535.856,48.0,5.0,P006,Clothing,Sunday,Morning
T00321,C0017,P006,2024-06-20,3,363.96,121.32,Thursday,04:13:03,June,Evening,ActiveWear Rug,Home Decor,Jennifer King,Europe,2023-12-05,594.2275,57.0,8.0,P001,Books,Sunday,Evening
T00389,C0081,P006,2024-01-20,3,363.96,121.32,Saturday,04:23:56,January,Evening,ActiveWear Rug,Home Decor,Kimberly Turner,Europe,2024-02-24,590.4133333333333,80.0,6.0,P006,Books,Saturday,Evening
T00478,C0124,P006,2024-04-12,4,485.28,121.32,Friday,12:07:07,April,Afternoon,ActiveWear Rug,Home Decor,Lindsay Perez,Europe,2024-08-26,609.1899999999999,112.0,7.0,P006,Home Decor,Saturday,Afternoon
T00506,C0053,P006,2024-09-18,1,121.32,121.32,Wednesday,23:31:26,September,Evening,ActiveWear Rug,Home Decor,Albert Burke,Europe,2022-06-18,886.0766666666667,87.0,6.0,P006,Clothing,Friday,Evening
T00613,C0037,P006,2024-09-30,3,363.96,121.32,Monday,18:17:00,September,Evening,ActiveWear Rug,Home Decor,Linda Smith,Europe,2023-02-04,850.5540000000001,119.0,5.0,P006,Home Decor,Monday,Evening
T00679,C0138,P006,2024-09-06,4,485.28,121.32,Friday,20:35:41,September,Evening,ActiveWear Rug,Home Decor,Cynthia Clayton,Asia,2024-11-01,1122.05,40.0,4.0,P079,Home Decor,Friday,Evening
T00772,C0104,P006,2024-06-16,2,242.64,121.32,Sunday,21:51:16,June,Evening,ActiveWear Rug,Home Decor,Laura Bennett,South America,2022-02-10,822.3875,84.0,8.0,P006,Home Decor,Monday,Afternoon
T00108,C0177,P055,2024-11-04,1,128.53,128.53,Monday,03:30:07,November,Evening,BookWorld Biography,Books,Julia Kelly,Asia,2024-06-01,627.4525,84.0,4.0,P028,Books,Monday,Evening
T00255,C0107,P055,2024-02-27,4,514.12,128.53,Tuesday,16:51:17,February,Afternoon,BookWorld Biography,Books,Dana Cantrell,South America,2023-02-07,724.784,97.0,5.0,P005,Clothing,Tuesday,Afternoon
T00429,C0030,P055,2024-12-15,3,385.59,128.53,Sunday,01:23:26,December,Evening,BookWorld Biography,Books,Mark Brock,North America,2024-01-30,509.93600000000004,43.0,5.0,P004,Clothing,Sunday,Evening
T00463,C0142,P055,2024-05-25,2,257.06,128.53,Saturday,22:37:50,May,Evening,BookWorld Biography,Books,Nicole Long DVM,Asia,2024-02-08,559.76,34.0,4.0,P040,Books,Tuesday,Afternoon
T00466,C0034,P055,2024-10-23,4,514.12,128.53,Wednesday,16:57:26,October,Afternoon,BookWorld Biography,Books,Dalton Perez,North America,2023-09-27,512.2,96.0,6.0,P014,Clothing,Wednesday,Evening
T00639,C0109,P055,2024-03-12,3,385.59,128.53,Tuesday,03:33:00,March,Evening,BookWorld Biography,Books,Abigail Jones,North America,2022-05-09,498.84090909090907,81.0,10.0,P100,Clothing,Saturday,Evening
T00822,C0011,P055,2024-05-08,3,385.59,128.53,Wednesday,18:21:34,May,Evening,BookWorld Biography,Books,Bryan Mathews,South America,2022-12-12,746.0,32.0,5.0,P017,Books,Saturday,Evening
T00850,C0029,P055,2024-03-03,2,257.06,128.53,Sunday,06:11:38,March,Morning,BookWorld Biography,Books,Erin Manning,North America,2022-04-16,446.46750000000003,32.0,4.0,P036,Clothing,Thursday,Evening
T00872,C0088,P055,2024-06-02,1,128.53,128.53,Sunday,13:27:11,June,Afternoon,BookWorld Biography,Books,Carlos Murray,Asia,2023-05-14,427.076,43.0,5.0,P010,Clothing,Sunday,Evening
T00941,C0041,P055,2024-07-20,1,128.53,128.53,Saturday,10:39:52,July,Morning,BookWorld Biography,Books,Lindsey Deleon,Europe,2023-12-27,878.54,43.0,7.0,P011,Books,Sunday,Evening
T00109,C0175,P064,2024-11-20,4,1809.68,452.42,Wednesday,09:53:42,November,Morning,HomeSense Running Shoes,Clothing,Matthew Johnson,Asia,2022-04-16,621.053,68.0,10.0,P008,Books,Wednesday,Evening
T00145,C0198,P064,2024-09-29,2,904.84,452.42,Sunday,16:14:59,September,Afternoon,HomeSense Running Shoes,Clothing,Rebecca Ray,Europe,2022-02-27,465.915,115.0,2.0,P064,Clothing,Friday,Afternoon
T00552,C0096,P064,2024-12-11,4,1809.68,452.42,Wednesday,17:46:24,December,Evening,HomeSense Running Shoes,Clothing,Benjamin Mcclure,South America,2022-11-18,1214.584,47.0,5.0,P025,Electronics,Wednesday,Morning
T00628,C0141,P064,2024-08-19,1,452.42,452.42,Monday,00:45:26,August,Evening,HomeSense Running Shoes,Clothing,Paul Parsons,Europe,2023-02-23,1067.387,55.0,10.0,P025,Clothing,Tuesday,Evening
T00636,C0054,P064,2024-01-28,3,1357.26,452.42,Sunday,04:32:55,January,Evening,HomeSense Running Shoes,Clothing,Bruce Rhodes,Asia,2024-09-29,1005.0487499999999,112.0,8.0,P037,Electronics,Sunday,Afternoon
T00671,C0013,P064,2024-08-23,1,452.42,452.42,Friday,09:19:16,August,Morning,HomeSense Running Shoes,Clothing,Lauren Buchanan,South America,2024-05-19,857.2228571428572,85.0,7.0,P015,Clothing,Friday,Evening
T00688,C0116,P064,2024-05-22,1,452.42,452.42,Wednesday,04:00:43,May,Evening,HomeSense Running Shoes,Clothing,James Martinez,North America,2024-09-11,459.78000000000003,89.0,6.0,P029,Books,Wednesday,Evening
T00889,C0200,P064,2024-10-03,3,1357.26,452.42,Thursday,04:33:16,October,Evening,HomeSense Running Shoes,Clothing,Kelly Cross,Asia,2023-06-11,951.72,47.0,5.0,P034,Clothing,Monday,Evening
T00972,C0106,P064,2024-11-01,3,1357.26,452.42,Friday,06:54:57,November,Morning,HomeSense Running Shoes,Clothing,Amanda Mcguire,Asia,2022-09-22,587.86,61.0,5.0,P031,Clothing,Friday,Morning
T00999,C0024,P064,2024-02-24,1,452.42,452.42,Saturday,12:09:53,February,Afternoon,HomeSense Running Shoes,Clothing,Michele Cooley,North America,2024-02-05,518.1457142857142,125.0,7.0,P001,Books,Sunday,Evening
T00113,C0194,P090,2024-08-26,1,165.3,165.3,Monday,15:16:49,August,Afternoon,ComfortLiving Biography,Books,Stacy Cook,North America,2024-05-04,552.7385714285714,97.0,7.0,P005,Books,Sunday,Evening
T00220,C0157,P090,2024-06-21,1,165.3,165.3,Friday,15:09:45,June,Afternoon,ComfortLiving Biography,Books,Miguel Wong,North America,2024-01-30,375.21999999999997,51.0,5.0,P013,Electronics,Saturday,Afternoon
T00234,C0176,P090,2024-07-07,4,661.2,165.3,Sunday,23:53:12,July,Evening,ComfortLiving Biography,Books,Nicole Booth,North America,2022-03-23,777.1066666666667,204.0,3.0,P071,Clothing,Friday,Evening
T00689,C0024,P090,2024-05-30,2,330.6,165.3,Thursday,00:00:01,May,Evening,ComfortLiving Biography,Books,Michele Cooley,North America,2024-02-05,518.1457142857142,125.0,7.0,P001,Books,Sunday,Evening
T00716,C0055,P090,2024-04-02,2,330.6,165.3,Tuesday,02:03:25,April,Evening,ComfortLiving Biography,Books,Lauren Williams,North America,2024-11-11,571.5360000000001,118.0,5.0,P025,Electronics,Tuesday,Morning
T00720,C0126,P090,2024-01-08,1,165.3,165.3,Monday,11:31:27,January,Morning,ComfortLiving Biography,Books,Caitlin Brown,South America,2024-02-20,760.9283333333333,60.0,6.0,P032,Books,Thursday,Evening
T00917,C0113,P090,2024-01-18,2,330.6,165.3,Thursday,09:04:29,January,Morning,ComfortLiving Biography,Books,Joseph Ortiz Jr.,South America,2022-06-17,601.5125,61.0,7.0,P078,Home Decor,Sunday,Evening
T00937,C0116,P090,2024-10-30,1,165.3,165.3,Wednesday,08:16:03,October,Morning,ComfortLiving Biography,Books,James Martinez,North America,2024-09-11,459.78000000000003,89.0,6.0,P029,Books,Wednesday,Evening
T00119,C0147,P018,2024-03-13,1,436.89,436.89,Wednesday,02:57:13,March,Evening,ComfortLiving Mystery Book,Books,Hunter Fuller,South America,2022-05-16,327.6044444444444,33.0,9.0,P018,Books,Saturday,Evening
T00411,C0064,P018,2024-02-06,4,1747.56,436.89,Tuesday,15:02:30,February,Afternoon,ComfortLiving Mystery Book,Books,Martha Montgomery,Europe,2023-10-22,807.954,52.0,5.0,P018,Books,Tuesday,Afternoon
T00507,C0019,P018,2024-05-28,1,436.89,436.89,Tuesday,00:57:27,May,Evening,ComfortLiving Mystery Book,Books,Brandon Rodriguez,Europe,2023-01-12,364.3033333333333,80.0,6.0,P001,Books,Friday,Evening
T00606,C0196,P018,2024-08-06,3,1310.67,436.89,Tuesday,14:37:15,August,Afternoon,ComfortLiving Mystery Book,Books,Laura Watts,Europe,2022-06-07,1245.72,43.0,3.0,P079,Home Decor,Tuesday,Afternoon
T00722,C0016,P018,2024-07-31,4,1747.56,436.89,Wednesday,05:19:54,July,Morning,ComfortLiving Mystery Book,Books,Emily Woods,North America,2024-01-03,774.884,78.0,5.0,P016,Clothing,Thursday,Morning
T00779,C0052,P018,2024-08-29,3,1310.67,436.89,Thursday,18:52:57,August,Evening,ComfortLiving Mystery Book,Books,Stanley Aguirre,South America,2024-02-20,622.0025,148.0,3.0,P061,Home Decor,Saturday,Morning
T00870,C0187,P018,2024-05-02,4,1747.56,436.89,Thursday,14:16:38,May,Afternoon,ComfortLiving Mystery Book,Books,Kayla Kelly,South America,2024-08-02,922.4879999999999,107.0,5.0,P009,Books,Thursday,Morning
T00120,C0156,P083,2024-02-27,1,455.72,455.72,Tuesday,16:09:00,February,Afternoon,ActiveWear Smartwatch,Electronics,William Adams,North America,2023-08-19,694.040909090909,43.0,10.0,P059,Books,Saturday,Afternoon
T00133,C0194,P083,2024-09-26,3,1367.16,455.72,Thursday,23:48:07,September,Evening,ActiveWear Smartwatch,Electronics,Stacy Cook,North America,2024-05-04,552.7385714285714,97.0,7.0,P005,Books,Sunday,Evening
T00138,C0051,P083,2024-04-26,4,1822.88,455.72,Friday,22:10:35,April,Evening,ActiveWear Smartwatch,Electronics,Nicholas Ellis,Europe,2023-12-21,814.2242857142857,42.0,7.0,P006,Electronics,Saturday,Evening
T00168,C0023,P083,2024-09-26,3,1367.16,455.72,Thursday,17:22:30,September,Evening,ActiveWear Smartwatch,Electronics,Nicholas Cain,Europe,2022-03-04,859.775,77.0,6.0,P012,Books,Monday,Evening
